formation,fairy,speed,has_HG,tank,has_armor,max_HP,DPS,has_chip,damage
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 vfl,0,78
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 vfl,0,87
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 vfl,0,114
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 vfl,0,74
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 vfl,0,105
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,61
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,106
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,84
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,86
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,94
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,53
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,61
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,57
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,49
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,44
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,32
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,54
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,69
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,63
0-2-formation,5* armor2 Armor,4,1,M16,0,605,k11 sl10 eot,0,82
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,211
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,118
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,225
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,105
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,183
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,134
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,246
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,162
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,171
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,132
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,157
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,140
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,121
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,147
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,174
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,146
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,166
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,126
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,184
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,242
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,138
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,241
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,141
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,109
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,144
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,182
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,196
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,117
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,193
0-2-formation,5* armor2 Armor,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,234
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,38
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,51
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,43
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,32
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,40
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,48
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,19
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,59
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,58
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,25
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,64
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,84
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,51
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,51
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 speq,0,31
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,53
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,65
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,24
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,37
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,33
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,72
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,31
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,33
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,71
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,60
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,39
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,28
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,60
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,61
0-2-formation,5* fervor Mortar,4,1,M16,0,605,416 mod2 10/8 vfl,0,37
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,85
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,45
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,100
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,97
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,97
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,95
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,122
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,98
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,58
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,137
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,88
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,88
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,75
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,112
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 vfl,0,114
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,56
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,52
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,38
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,42
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,62
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,43
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,58
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,36
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,39
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,64
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,50
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,55
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,93
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,88
0-2-formation,5* fervor Mortar,4,1,M16,0,605,k11 sl10 eot,0,48
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,170
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,138
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,146
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,138
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,157
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,148
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,113
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,134
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,118
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,91
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,132
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,130
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,102
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,128
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,144
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,118
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,125
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,114
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,116
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,140
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,107
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,97
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,86
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,133
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,106
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,105
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,116
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,121
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,140
0-2-formation,5* fervor Mortar,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,137
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,24
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,16
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,72
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,22
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,31
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,16
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,67
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,25
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,31
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,56
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,24
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,41
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,34
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,33
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,45
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,62
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,41
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,36
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,61
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,63
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,54
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,58
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,38
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,43
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,33
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,39
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,88
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,75
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,16
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,59
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,95
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,40
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,97
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,92
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,77
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,129
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,167
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,88
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,175
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,93
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,86
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,51
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,169
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,133
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,74
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,177
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,280
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,166
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,174
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,154
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,121
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,216
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,130
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,140
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,199
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,179
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,212
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,173
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,224
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,190
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,189
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,184
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,127
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,172
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,190
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,169
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,201
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,151
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,132
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,161
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,202
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,181
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,123
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,260
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,k11 sl10 eot,0,146
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,122
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,62
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,74
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,122
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,81
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,89
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,67
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,95
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,86
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,86
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,82
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,110
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,80
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,79
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,uzi mod2 8/8,0,99
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,129
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,190
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,294
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,147
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,153
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,226
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,111
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,115
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,164
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,149
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,154
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,182
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,174
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,215
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,145
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,105
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,151
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,258
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,131
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,181
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,169
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,156
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,134
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,132
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,135
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,173
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,241
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,278
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,100
b-formation,5* dmg1 Rescue,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,117
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,80
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,65
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,58
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,46
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,77
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,47
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,65
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,72
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,66
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,62
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,24
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,29
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,49
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,78
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,27
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,39
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,42
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,28
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,23
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,57
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,43
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,30
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,29
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,37
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,42
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,67
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,66
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,40
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,32
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,63
b-formation,5* dmg1 Rescue,6,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,25
